2024-10-14 17-57-30 top info:
Tasks: 447 total,   3 running, 443 sleeping,   0 stopped,   1 zombie
  Mem:  6078876K total,  2994620K used,  3084256K free,    18924K buffers
 Swap:  3343376K total,        0K used,  3343376K free,  1136196K cached
800%cpu 232%user   0%nice 293%sys 271%idle   0%iow   0%irq   4%sirq   0%host
  PID USER         PR  NI VIRT  RES  SHR S[%CPU] %MEM     TIME+ ARGS
  599 shell        20   0  11G  14M 5.2M S  139   0.2   0:25.12 adbd --root_seclabel=u:r:su:s0
 5215 shell        20   0  25M 4.1M 3.6M R  114   0.0   0:00.03 app_process /system/bin com.android.commands.monkey.Monkey -p com.yangcong345.android.phone -v -v -v -s 1000 --ignore-crashes --ignore-timeouts --ignore-security-exceptions --kill-process-after-error --pct-appswitch 20 --pct-touch 40 --pct-motion 10 --pct-trackball 0 --pct-anyevent 10 --pct-flip 0 --pct-pinchzoom 0 --throttle 1000 1200000000
 3940 u0_a69       16  -4  32G 268M 173M S 42.8   4.5   0:10.80 com.yangcong345.android.phone
  249 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [type_c_port0]
  248 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [pps_request_typ]
  247 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [tcpc_timer_type]
  246 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [uether_rps]
  245 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [uether_rx1]
  244 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [uether]
  243 root          0 -20    0    0    0 S  0.0   0.0   0:00.00 [ccu-enque]
  242 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [usb20_st_wq]
  241 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [dram_vcore_wq]
  240 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cpu_core_wq]
  239 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cpu_freq_wq]
  238 root          0 -20    0    0    0 S  0.0   0.0   0:00.57 [krtatm]
  237 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bcct_chrlmt_wor]
  236 root         RT   0    0    0    0 D  0.0   0.0   0:00.00 [hang_detect1]
  235 root         RT   0    0    0    0 D  0.0   0.0   0:00.00 [hang_detect]
  234 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [lt_wq]
  233 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [mt_fstb]
  232 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [mt_mini_top]
  231 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [fpsgo_notifier_]
  230 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bwq_ntf_wq]
  229 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [pobqos_ntf_wq]
  228 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [mt_usrtch__work]
  227 root         RT   0    0    0    0 D  0.0   0.0   0:00.00 [wdtk-7]
  226 root         RT   0    0    0    0 S  0.0   0.0   0:00.02 [btif_rxd]
  225 root         RT   0    0    0    0 D  0.0   0.0   0:00.00 [wdtk-6]
  224 root         RT   0    0    0    0 D  0.0   0.0   0:00.00 [wdtk-5]
  223 root         RT   0    0    0    0 D  0.0   0.0   0:00.00 [wdtk-4]
  222 root         RT   0    0    0    0 D  0.0   0.0   0:00.00 [wdtk-3]
  221 root         RT   0    0    0    0 D  0.0   0.0   0:00.00 [wdtk-2]
  220 root         RT   0    0    0    0 D  0.0   0.0   0:00.00 [wdtk-1]
  219 root         RT   0    0    0    0 D  0.0   0.0   0:00.00 [wdtk-0]
  218 root         20   0    0    0    0 I  0.0   0.0   0:00.20 [kworker/u16:2-events_unbound]
  217 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [mt-wdk]
  216 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [amms_task]
  215 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [disp_switch_mod]
  214 root         RT   0    0    0    0 S  0.0   0.0   0:00.12 [present_fence_w]
  213 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [disp_od_trigger]
  212 root         RT   0    0    0    0 S  0.0   0.0   0:00.31 [disp_delay_trig]
  211 root         20   0    0    0    0 S  0.0   0.0   0:00.01 [display_check_a]
  210 root         RT   0    0    0    0 D  0.0   0.0   0:00.00 [decouple_trigge]
  209 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [decouple_update]
  208 root         RT   0    0    0    0 D  0.0   0.0   0:00.00 [disp_check]
  207 root         20   0    0    0    0 S  0.0   0.0   0:00.19 [disp_idlemgr]
  205 root         20   0    0    0    0 D  0.0   0.0   0:00.00 [ddp_irq_log_kth]
  203 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [tmem_regmgr_def]
  202 root         20   0    0    0    0 S  0.0   0.0   0:00.36 [pbm]
  201 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [accdet_eint]
  200 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [dismicQueue]
  199 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [accdet]
  198 root          0 -20    0    0    0 I  0.0   0.0   0:00.85 [kworker/u17:1-fpsgo_notifier_wq]
  197 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [spi5]
  196 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [spi4]
  195 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [spi3]
  194 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [spi2]
  193 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [spi1]
  192 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [spi0]
  191 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ged_fence]
  190 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ged_kpi]
  189 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ged_notify_sw_v]
  188 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [hwrng]
  147 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [kswapd0]
  126 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cfg80211]
  124 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [mdrt_thread]
  123 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [ion_history]
  122 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [ion_carveout_he]
  121 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [ion_mm_heap_for]
  119 root         20   0    0    0    0 S  0.0   0.0   0:00.18 [ion_mm_heap]
  117 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [ion_system_heap]
  116 root         20   0    0    0    0 S  0.0   0.0   0:00.01 [dlpt_notify_thr]
  115 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [bat_percent_not]
  114 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [lbat_service]
  113 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [irq/277-mt6358-]
  112 root         20   0    0    0    0 I  0.0   0.0   0:00.04 [kworker/1:1-kdmflush]
  111 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [watchdogd]
  110 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [devfreq_wq]
  109 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [pd_dbg_info]
  108 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_mdp_task]
  107 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_resource]
  106 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
  105 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
  104 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
  103 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
  102 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
  101 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
  100 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
   99 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
   98 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
   97 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
   96 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
   95 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
   94 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
   93 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
   92 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
   91 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
   90 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
   89 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
   88 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
   87 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
   86 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
   85 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
   84 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
   83 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
   82 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
   81 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
   80 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
   79 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
   78 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
   77 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
   76 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [task_exec_wq]
   75 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
   74 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [task_exec_wq]
   73 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
   72 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [task_exec_wq]
   71 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
   70 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
   69 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
   68 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
   67 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
   66 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
   65 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [blk_crypto_wq]
   64 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kblockd]
   63 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [crypto]
   62 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [kcompactd0]
   61 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [writeback]
   60 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [oom_reaper]
   59 root         20   0    0    0    0 I  0.0   0.0   0:00.04 [kworker/7:1-mm_percpu_wq]
   58 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_timeout_wq]
   57 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_timeout_ha]
   56 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_buf_dump]
   55 root          0 -20    0    0    0 I  0.0   0.0   0:00.12 [kworker/u17:0-mali_jd]
   54 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [SSPM_WQ]
   53 root         20   0    0    0    0 I  0.0   0.0   0:00.06 [kworker/6:1-events_freezable]
   52 root         20   0    0    0    0 S  0.0   0.0   0:00.01 [kauditd]
   51 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [rcu_tasks_kthre]
   50 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [netns]
   49 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kworker/7:0H]
   48 root         20   0    0    0    0 I  0.0   0.0   0:00.00 [kworker/7:0-rcu_gp]
   47 root         20   0    0    0    0 S  0.0   0.0   0:00.02 [ksoftirqd/7]
   46 root         RT   0    0    0    0 S  0.0   0.0   0:00.05 [migration/7]
   45 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [cpuhp/7]
   44 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kworker/6:0H-kblockd]
   43 root         20   0    0    0    0 I  0.0   0.0   0:00.02 [kworker/6:0-events]
   41 root         RT   0    0    0    0 S  0.0   0.0   0:00.05 [migration/6]
   40 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [cpuhp/6]
   39 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kworker/5:0H]
   38 root         20   0    0    0    0 I  0.0   0.0   0:00.00 [kworker/5:0-rcu_gp]
   37 root         20   0    0    0    0 S  0.0   0.0   0:00.01 [ksoftirqd/5]
   36 root         RT   0    0    0    0 S  0.0   0.0   0:00.06 [migration/5]
   35 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [cpuhp/5]
   34 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kworker/4:0H]
   33 root         20   0    0    0    0 I  0.0   0.0   0:00.00 [kworker/4:0-mm_percpu_wq]
   32 root         20   0    0    0    0 S  0.0   0.0   0:00.01 [ksoftirqd/4]
   31 root         RT   0    0    0    0 S  0.0   0.0   0:00.07 [migration/4]
   30 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [cpuhp/4]
   29 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kworker/3:0H]
   28 root         20   0    0    0    0 I  0.0   0.0   0:00.00 [kworker/3:0-events_freezable]
   27 root         20   0    0    0    0 S  0.0   0.0   0:00.01 [ksoftirqd/3]
   26 root         RT   0    0    0    0 S  0.0   0.0   0:00.07 [migration/3]
   25 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [cpuhp/3]
   24 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kworker/2:0H-kblockd]
   23 root         20   0    0    0    0 I  0.0   0.0   0:00.00 [kworker/2:0-mm_percpu_wq]
   22 root         20   0    0    0    0 S  0.0   0.0   0:00.01 [ksoftirqd/2]
   21 root         RT   0    0    0    0 S  0.0   0.0   0:00.08 [migration/2]
   20 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [cpuhp/2]
   19 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kworker/1:0H-kblockd]
   18 root         20   0    0    0    0 I  0.0   0.0   0:00.29 [kworker/1:0-accel_polling]
   17 root         20   0    0    0    0 S  0.0   0.0   0:00.01 [ksoftirqd/1]
   16 root         RT   0    0    0    0 S  0.0   0.0   0:00.08 [migration/1]
   15 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [cpuhp/1]
   14 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [cpuhp/0]
   13 root         RT   0    0    0    0 S  0.0   0.0   0:00.09 [migration/0]
   12 root         20   0    0    0    0 I  0.0   0.0   0:00.00 [rcu_bh]
   11 root         20   0    0    0    0 I  0.0   0.0   0:00.13 [rcu_sched]
   10 root         20   0    0    0    0 I  0.0   0.0   0:00.38 [rcu_preempt]
    9 root         20   0    0    0    0 S  0.0   0.0   0:00.02 [ksoftirqd/0]
    8 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [mm_percpu_wq]
    7 root         20   0    0    0    0 I  0.0   0.0   0:00.44 [kworker/u16:0-ged_kpi]
    6 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kworker/0:0H-kblockd]
    5 root         20   0    0    0    0 I  0.0   0.0   0:00.00 [kworker/0:0-ged_notify_sw_vsync]
    4 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [rcu_par_gp]
    3 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [rcu_gp]
    2 root         20   0    0    0    0 S  0.0   0.0   0:00.01 [kthreadd]
    1 root         20   0  11G  14M 9.0M S  0.0   0.2   0:02.84 init second_stage


2024-10-14 17-57-36 top info:
Tasks: 449 total,   2 running, 446 sleeping,   0 stopped,   1 zombie
  Mem:  6078876K total,  3032700K used,  3046176K free,    18992K buffers
 Swap:  3343376K total,        0K used,  3343376K free,  1138484K cached
800%cpu  81%user   0%nice 119%sys 593%idle   0%iow   0%irq   7%sirq   0%host
  PID USER         PR  NI VIRT  RES  SHR S[%CPU] %MEM     TIME+ ARGS
  599 shell        20   0  11G  22M 5.2M R 74.0   0.3   0:26.96 adbd --root_seclabel=u:r:su:s0
 3178 u0_a113      10 -10  15G 272M 158M S 40.7   4.5   0:12.79 com.yangcong345.eye.protection
 5322 shell        20   0  10G 5.4M 4.2M R 11.1   0.0   0:00.04 top -b -n 1 -d 5
 1021 system       18  -2  18G 385M 293M S  7.4   6.4   0:33.28 system_server
  311 root         20   0    0    0    0 I  7.4   0.0   0:01.65 [kworker/u16:4-events_power_efficient]
  310 root         20   0    0    0    0 I  7.4   0.0   0:01.42 [kworker/u16:3-adb]
 5215 shell        20   0  13G 116M  87M S  3.7   1.9   0:00.45 com.android.commands.monkey
 5280 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kbase_event]
 5272 shell        20   0  10G 3.6M 3.0M S  0.0   0.0   0:00.06 logcat -v threadtime -b all
 4708 u0_a66       20   0  15G 113M  61M S  0.0   1.9   0:00.58 com.yangcong345.pad.systemsetting
 4692 system       20   0  14G  87M  39M S  0.0   1.4   0:00.10 com.mid.copymedia
 4664 u0_a27       20   0  14G  91M  42M S  0.0   1.5   0:00.12 com.mediatek.engineermode
 4617 u0_a97       20   0  14G  91M  42M S  0.0   1.5   0:00.08 com.mediatek.camera
 4613 system       20   0  14G  93M  44M S  0.0   1.5   0:00.10 com.hra.security_manage:hra_provider
 4559 u0_a86       20   0 1.3G  83M  43M S  0.0   1.3   0:00.19 com.android.webview:webview_service
 4557 system       20   0  14G 107M  58M S  0.0   1.7   0:00.22 com.hra.agingtests2
 4483 u0_a33       20   0 1.3G 108M  65M S  0.0   1.8   0:00.74 com.google.android.inputmethod.pinyin
 4462 u0_i9000     20   0 1.4G  86M  44M S  0.0   1.4   0:00.13 com.android.webview:sandboxed_process0:org.chromium.content.app.SandboxedProcessService0:0
 4441 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kbase_event]
 4415 u0_a37       20   0  14G  99M  49M S  0.0   1.6   0:00.30 com.android.statementservice
 4366 u0_a98       20   0  14G  91M  42M S  0.0   1.5   0:00.11 com.android.soundrecorder
 4277 shell        20   0  14G  88M  39M S  0.0   1.4   0:00.09 com.android.shell
 4274 u0_a69       20   0    0    0    0 Z  0.0   0.0   0:00.02 [ZIDThreadPoolEx]
 4201 root         20   0    0    0    0 I  0.0   0.0   0:00.08 [kworker/1:2-events]
 4102 u0_a90       20   0  14G  98M  49M S  0.0   1.6   0:00.25 com.android.remoteprovisioner
 4067 nobody       20   0  10G 2.2M 1.3M S  0.0   0.0   0:00.00 dnsmasq
 4028 u0_a43       20   0  14G  98M  49M S  0.0   1.6   0:00.16 com.android.providers.calendar
 3940 u0_a69       20   0  32G 261M 177M S  0.0   4.3   0:11.51 com.yangcong345.android.phone
 3856 u0_a107      20   0  14G 102M  52M S  0.0   1.7   0:00.45 com.android.permissioncontroller
 3810 u0_a35       20   0  14G  90M  41M S  0.0   1.5   0:00.12 com.android.packageinstaller
 3755 u0_a82       20   0  14G  87M  38M S  0.0   1.4   0:00.09 com.android.onetimeinitializer
 3735 system       20   0  14G  89M  40M S  0.0   1.5   0:00.11 com.android.localtransport
 3699 u0_a30       20   0  14G  90M  41M S  0.0   1.5   0:00.11 com.android.managedprovisioning
 3622 u0_a93       20   0  14G 100M  49M S  0.0   1.6   0:00.34 com.android.gallery3d
 3619 system       20   0  14G  90M  41M S  0.0   1.5   0:00.09 com.android.dynsystem:dynsystem
 3579 system       20   0  14G  87M  38M S  0.0   1.4   0:00.07 com.android.dynsystem
 3522 shell        20   0  10G 7.5M 6.2M S  0.0   0.1   0:00.06 trace -i any -s 0 -c 111111 -w /tcpdump_NTLog_2024_1014_175607_start.cap.tmp
 3510 shell        20   0  10G 3.1M 2.6M S  0.0   0.0   0:00.00 sh -c trace -i any -s 0 -c 111111 -w /tcpdump_NTLog_2024_1014_175607_start.cap.tmp 2>&1
 3499 shell        20   0  10G 2.5M 1.6M S  0.0   0.0   0:00.00 netdiag
 3492 u0_a24       20   0  14G  89M  40M S  0.0   1.5   0:00.11 com.android.externalstorage
 3490 u0_a99       20   0  14G  97M  48M S  0.0   1.6   0:00.12 com.android.calendar
 3380 u0_a61       20   0  14G  97M  47M S  0.0   1.6   0:00.24 com.debug.loggerui
 3362 u0_a26       20   0  14G 108M  57M S  0.0   1.8   0:00.34 android.process.acore
 3324 u0_a28       20   0  14G 100M  50M S  0.0   1.6   0:00.18 android.process.media
 3278 system       20   0  14G  87M  38M S  0.0   1.4   0:00.10 com.mediatek.factorymode
 3207 u0_a57       20   0  14G  91M  42M S  0.0   1.5   0:00.12 com.android.printspooler
 3187 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kbase_event]
 3144 u0_a31       20   0  14G  88M  39M S  0.0   1.4   0:00.07 com.mediatek.location.mtkgeofence
 3094 u0_a56       20   0  14G  96M  47M S  0.0   1.6   0:00.14 com.android.traceur
 3089 u0_a63       20   0  15G 188M  79M S  0.0   3.1   0:09.04 com.yangcong345.cloud.ui.launcher
 3087 system       20   0  14G  94M  45M S  0.0   1.5   0:00.14 com.android.keychain
 3085 u0_a53       20   0  16G 169M  75M S  0.0   2.8   0:18.39 com.yangcong345.cloud.launcher
 3059 u0_a109      20   0  14G 119M  66M S  0.0   2.0   0:01.21 com.android.providers.media.module
 3013 system       20   0  14G  91M  42M S  0.0   1.5   0:00.13 com.mediatek.voicecommand
 3009 u0_a84       20   0  14G 100M  50M S  0.0   1.6   0:00.24 com.adups.fota
 2931 u0_a58       20   0  14G  98M  48M S  0.0   1.6   0:00.13 com.mediatek.batterywarning
 2929 shell        20   0  13G 120M  90M S  0.0   2.0   0:00.75 com.android.commands.monkey
 2911 system       20   0  10G 4.2M 3.5M S  0.0   0.0   0:00.00 batterywarning
 2910 system       20   0  14G 117M  63M S  0.0   1.9   0:00.51 com.android.deskclock
 2847 root         20   0    0    0    0 I  0.0   0.0   0:00.31 [kworker/2:2-events_freezable]
 2814 root          0 -20    0    0    0 I  0.0   0.0   0:00.80 [kworker/u17:3-mali_jd]
 2754 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kbase_event]
 2481 u0_a95       10 -10  14G 158M 101M S  0.0   2.6   0:01.13 com.android.launcher3
 2385 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kbase_event]
 2325 root         20   0    0    0    0 I  0.0   0.0   0:00.11 [kworker/0:2-events]
 2237 u0_a110      20   0  14G  93M  44M S  0.0   1.5   0:00.17 android.ext.services
 2217 system       20   0  14G 144M  91M S  0.0   2.4   0:00.85 com.android.settings
 2204 webview_zygote 20 0 1.7G  76M  35M S  0.0   1.2   0:00.07 webview_zygote
 2192 radio        20   0  14G 129M  77M S  0.0   2.1   0:01.10 com.android.phone
 2157 secure_element 20 0  14G  89M  40M S  0.0   1.5   0:00.09 com.android.se
 2141 network_stack 20  0  14G 113M  62M S  0.0   1.9   0:00.81 com.android.networkstack.process
 1910 u0_a96       10 -10  15G 271M 179M S  0.0   4.5   0:18.14 com.android.systemui
 1880 root         20   0    0    0    0 I  0.0   0.0   0:00.00 [kworker/3:2-events]
 1870 wifi         20   0  11G  15M  13M S  0.0   0.2   0:00.19 wpa_supplicant -O/data/vendor/wifi/wpa/sockets -dd -g@android:wpa_wlan0
 1852 root         20   0    0    0    0 I  0.0   0.0   0:00.00 [kworker/4:2-mm_percpu_wq]
 1829 root         10 -10    0    0    0 S  0.0   0.0   0:00.22 [rx_thread]
 1828 root         10 -10    0    0    0 S  0.0   0.0   0:00.89 [hif_thread]
 1827 root         10 -10    0    0    0 S  0.0   0.0   0:00.77 [main_thread]
 1792 root          0 -20    0    0    0 I  0.0   0.0   0:00.69 [kworker/u17:2-fpsgo_notifier_wq]
 1762 wifi         20   0  10G 8.9M 7.6M S  0.0   0.1   0:00.12 android.hardware.wifi@1.0-service-lazy
 1200 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [tcpc_event_type]
 1170 root         20   0    0    0    0 I  0.0   0.0   0:00.71 [kworker/u16:15-events_unbound]
 1169 root         20   0    0    0    0 I  0.0   0.0   0:00.00 [kworker/u16:14-events_unbound]
 1168 root         20   0    0    0    0 I  0.0   0.0   0:00.34 [kworker/u16:13-kverityd]
 1167 root         20   0    0    0    0 I  0.0   0.0   0:00.38 [kworker/u16:12-kverityd]
 1166 root         20   0    0    0    0 I  0.0   0.0   0:00.60 [kworker/u16:11-ged_kpi]
  915 shell        20   0  10G 3.8M 3.1M S  0.0   0.0   0:02.16 logcat -v threadtime -b all
  877 root         20   0    0    0    0 I  0.0   0.0   0:00.00 [kworker/5:2-mm_percpu_wq]
  814 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kbase_event]
  800 root         20   0    0    0    0 I  0.0   0.0   0:00.00 [kworker/6:4]
  761 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [fm_eint_wq]
  760 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [fm_timer_wq]
  746 shell        20   0  10G 3.7M 2.9M S  0.0   0.0   0:00.07 connsyslogger
  729 system       20   0  10G 4.9M 4.1M S  0.0   0.0   0:00.01 netdagent
  726 root         20   0  11G  10M 8.5M S  0.0   0.1   0:00.10 update_engine --logtostderr --logtofile --foreground
  724 system       20   0  10G 4.7M 3.8M S  0.0   0.0   0:00.02 gatekeeperd /data/misc/gatekeeper
  722 mediacodec   20   0  11G  20M  16M S  0.0   0.3   0:00.57 media.swcodec oid.media.swcodec/bin/mediaswcodec
  720 wifi         20   0  10G 3.5M 2.9M S  0.0   0.0   0:00.01 wlan_assistant
  717 media        20   0  24M 5.4M 4.5M S  0.0   0.0   0:00.03 vpud -f
  715 system       20   0  10G  18M  15M S  0.0   0.3   0:01.67 vendor.mediatek.hardware.pq@2.2-service
  710 system       20   0  14M 3.4M 2.8M S  0.0   0.0   0:00.01 thermalloadalgod
  707 system       20   0  10G 3.3M 2.7M S  0.0   0.0   0:00.01 thermal
  703 system       20   0  10G 3.5M 2.9M S  0.0   0.0   0:00.01 getgameserver
  698 cameraserver 20   0  11G  63M  46M S  0.0   1.0   0:00.68 camerahalserver
  695 mediacodec   20   0  47M  13M  10M S  0.0   0.2   0:00.16 media.codec hw/android.hardware.media.omx@1.0-service
  693 wifi         20   0  10G 6.8M 5.7M S  0.0   0.1   0:00.07 wificond
  669 root         30  10  10G 6.2M 4.9M S  0.0   0.1   0:00.06 storaged
  665 shell        20   0  10G 4.5M 3.7M S  0.0   0.0   0:00.01 netdiag
  664 system       20   0  11G 9.4M 5.8M S  0.0   0.1   0:02.07 mobile_log_d
  662 media        20   0  72M  24M  20M S  0.0   0.4   0:00.88 mediaserver
  661 media        20   0  10G 7.8M 6.4M S  0.0   0.1   0:00.11 media.metrics diametrics
  660 mediaex      20   0  11G  27M  23M S  0.0   0.4   0:00.29 media.extractor aextractor
